
island Puget_Sound_group
latlon 55 5 36 N 130 49 17 W
latlon 55 4 8 N 130 47 26 W
latlon 55 5 0 N 130 44 46 W
latlon 55 4 55 N 130 42 39 W
latlon 55 6 47 N 130 41 53 W
latlon 55 8 17 N 130 41 9 W
latlon 55 9 42 N 130 41 14 W
latlon 55 8 26 N 130 42 30 W
latlon 55 7 31 N 130 43 54 W
latlon 55 5 29 N 130 45 43 W
latlon 55 6 1 N 130 47 29 W
latlon 55 8 53 N 130 49 7 W
latlon 55 7 47 N 130 51 36 W
latlon 55 5 32 N 130 55 42 W
latlon 55 5 20 N 131 0 46 W
latlon 55 6 17 N 131 1 48 W
latlon 55 7 4 N 131 3 13 W
latlon 55 8 0 N 131 3 56 W
latlon 55 10 10 N 131 4 32 W
latlon 55 12 45 N 131 2 51 W
latlon 55 13 34 N 131 1 34 W
latlon 55 14 34 N 130 59 20 W
latlon 55 16 21 N 130 56 51 W
latlon 55 17 50 N 130 55 47 W
latlon 55 17 32 N 130 52 54 W
latlon 55 17 23 N 130 48 35 W
latlon 55 17 42 N 130 46 33 W
latlon 55 17 45 N 130 43 21 W
latlon 55 18 56 N 130 40 28 W
latlon 55 20 48 N 130 38 49 W
latlon 55 20 24 N 130 41 12 W
latlon 55 18 21 N 130 43 32 W
latlon 55 18 43 N 130 45 25 W
latlon 55 18 1 N 130 49 42 W
latlon 55 19 0 N 130 52 5 W
latlon 55 23 9 N 130 52 18 W
latlon 55 26 4 N 130 53 12 W
latlon 55 28 58 N 130 53 11 W
latlon 55 29 53 N 130 52 33 W
latlon 55 31 14 N 130 52 28 W
latlon 55 32 54 N 130 50 56 W
latlon 55 33 52 N 130 52 28 W
latlon 55 38 16 N 130 53 14 W
latlon 55 40 46 N 130 54 4 W
latlon 55 43 3 N 130 52 20 W
latlon 55 44 47 N 130 55 40 W
latlon 55 47 16 N 130 57 32 W
latlon 55 49 3 N 130 56 8 W
latlon 55 48 8 N 130 59 44 W
latlon 55 52 21 N 131 4 11 W
latlon 55 54 20 N 131 6 58 W
latlon 55 56 6 N 131 8 47 W
latlon 55 56 49 N 131 10 39 W
latlon 55 58 8 N 131 10 59 W
latlon 55 59 20 N 131 12 38 W
latlon 56 0 25 N 131 9 47 W
latlon 56 3 30 N 131 5 21 W
latlon 56 4 46 N 131 5 29 W
latlon 56 2 11 N 131 9 17 W
latlon 56 0 19 N 131 13 29 W
latlon 55 59 15 N 131 18 32 W
latlon 55 57 59 N 131 20 38 W
latlon 55 57 52 N 131 22 46 W
latlon 56 0 1 N 131 25 10 W
latlon 55 58 3 N 131 32 28 W
latlon 55 56 53 N 131 36 57 W
latlon 55 55 17 N 131 40 10 W
latlon 55 53 30 N 131 44 38 W
latlon 55 52 59 N 131 46 38 W
latlon 55 52 22 N 131 50 32 W
latlon 55 51 23 N 131 55 4 W
latlon 55 50 44 N 131 53 42 W
latlon 55 50 36 N 131 50 26 W
latlon 55 49 53 N 131 47 29 W
latlon 55 49 5 N 131 45 43 W
latlon 55 46 42 N 131 46 43 W
latlon 55 45 58 N 131 48 6 W
latlon 55 43 8 N 131 49 10 W
latlon 55 43 14 N 131 51 3 W
latlon 55 41 12 N 131 50 9 W
latlon 55 39 25 N 131 50 6 W
latlon 55 37 10 N 131 52 58 W
latlon 55 36 41 N 131 55 13 W
latlon 55 36 38 N 131 57 43 W
latlon 55 33 35 N 131 56 31 W
latlon 55 31 54 N 131 57 2 W
latlon 55 30 54 N 131 57 41 W
latlon 55 30 59 N 132 0 46 W
latlon 55 32 37 N 132 3 59 W
latlon 55 32 58 N 132 5 39 W
latlon 55 33 40 N 132 8 45 W
latlon 55 35 36 N 132 11 10 W
latlon 55 38 24 N 132 11 55 W
latlon 55 42 41 N 132 14 2 W
latlon 55 44 48 N 132 15 41 W
latlon 55 46 2 N 132 15 59 W
latlon 55 44 15 N 132 12 51 W
latlon 55 45 55 N 132 11 0 W
latlon 55 48 8 N 132 10 55 W
latlon 55 48 41 N 132 8 8 W
latlon 55 48 36 N 132 5 29 W
latlon 55 49 47 N 132 3 44 W
latlon 55 51 8 N 132 5 45 W
latlon 55 53 38 N 132 2 45 W
latlon 55 56 47 N 132 4 3 W
latlon 55 57 33 N 132 2 38 W
latlon 55 57 48 N 131 58 37 W
latlon 55 58 44 N 131 58 21 W
latlon 55 59 32 N 131 56 59 W
latlon 56 2 21 N 131 58 34 W
latlon 56 4 32 N 131 58 55 W
latlon 56 8 54 N 131 58 20 W
latlon 56 10 11 N 131 58 30 W
latlon 56 10 56 N 131 53 35 W
latlon 56 12 8 N 131 51 59 W
latlon 56 12 6 N 131 46 35 W
latlon 56 11 38 N 131 43 25 W
latlon 56 11 28 N 131 40 15 W
latlon 56 11 25 N 131 38 27 W
latlon 56 10 33 N 131 36 4 W
latlon 56 11 11 N 131 33 36 W
latlon 56 12 16 N 131 35 18 W
latlon 56 12 0 N 131 38 58 W
latlon 56 12 57 N 131 43 43 W
latlon 56 13 0 N 131 47 50 W
latlon 56 13 39 N 131 52 27 W
latlon 56 13 48 N 131 54 41 W
latlon 56 14 33 N 131 56 16 W
latlon 56 14 38 N 131 57 35 W
latlon 56 12 20 N 131 55 28 W
latlon 56 11 31 N 131 56 52 W
latlon 56 11 25 N 131 58 53 W
latlon 56 8 28 N 132 1 9 W
latlon 56 7 59 N 132 3 19 W
latlon 56 7 3 N 132 4 8 W
latlon 56 10 5 N 132 6 57 W
latlon 56 10 30 N 132 10 32 W
latlon 56 11 35 N 132 11 48 W
latlon 56 12 20 N 132 14 46 W
latlon 56 13 42 N 132 18 32 W
latlon 56 18 37 N 132 20 59 W
latlon 56 20 54 N 132 21 29 W
latlon 56 22 14 N 132 22 12 W
latlon 56 23 57 N 132 20 40 W
latlon 56 25 28 N 132 22 0 W
latlon 56 29 10 N 132 24 1 W
latlon 56 29 34 N 132 22 1 W
latlon 56 28 0 N 132 18 42 W
latlon 56 27 19 N 132 16 0 W
